city,id,name,state_id,state_abbr,state_name,county_name,zip,lat,lng,population
Albany,297,Albany,18,IN,Indiana,Delaware,47320,40.3008764,-85.2419145,2165
Albany,298,Albany,39,OH,Ohio,Athens,45710,39.2275735,-82.2023695,828
Albany,299,Albany,21,KY,Kentucky,Clinton,42602,36.6908992,-85.1346776,2033
Albany,300,Albany,13,GA,Georgia,Dougherty,31701 31705 31721 31707 31702 31703 31704 31706 31708,31.5785074,-84.155741,77434
Albany,301,Albany,56,WY,Wyoming,Albany,82070,41.1841402,-106.1319565,55
Albany,302,Albany,22,LA,Louisiana,Livingston,70711,30.5043578,-90.5823138,1088
Albany,303,Albany,41,OR,Oregon,Linn,97321 97322,44.6365107,-123.1059282,50158
Albany,304,Albany,48,TX,Texas,Shackelford,76430,32.723452,-99.2973005,2034
Albany,305,Albany,40,OK,Oklahoma,Bryan,74726 74721,33.8854352,-96.18654379,143
Albany,306,Albany,33,NH,New Hampshire,Carroll,3849,43.9578493,-71.1675703,
Albany,307,Albany,6,CA,California,Contra Costa,94706,37.88580223,-122.3059788,18539
Albee,308,Albee,46,SD,South Dakota,Grant,57259,45.0521869,-96.5533899,16
Albemarle,309,Albemarle,37,NC,North Carolina,Stanly,28001 28002,35.3501426,-80.2000578,15903
Alberene,310,Alberene,51,VA,Virginia,Albemarle,22937,37.8865304,-78.6164036,
Alberhill,311,Alberhill,6,CA,California,Riverside,92883,33.7272418,-117.3997644,
Albers,312,Albers,17,IL,Illinois,Clinton,62215,38.5433823,-89.6123129,1190
Albert,313,Albert,20,KS,Kansas,Barton,67511,38.4527906,-99.0114836,175
Albert,314,Albert,40,OK,Oklahoma,Caddo,73038,35.2367829,-98.43522949,
Albert,315,Albert,48,TX,Texas,Gillespie,78671,30.1938154,-98.6016958,
Albert City,316,Albert City,19,IA,Iowa,Buena Vista,50510,42.7819199,-94.9485993,699
Albert Lea,317,Albert Lea,27,MN,Minnesota,Freeborn,56007,43.6480127,-93.3682656,18016
Alberta,318,Alberta,51,VA,Virginia,Brunswick,23821,36.8657034,-77.8863857,298
Alberta,319,Alberta,27,MN,Minnesota,Stevens,56207,45.573295,-96.0475549,103
Alberta,320,Alberta,1,AL,Alabama,Wilcox,36720,32.232086,-87.4099974,
Alberton,321,Alberton,30,MT,Montana,Mineral,59820,47.0015869,-114.4734549,420
Albertson,322,Albertson,36,NY,New York,Nassau,11507 11577,40.7734341,-73.6431844,5182
Albertville,323,Albertville,27,MN,Minnesota,Wright,55301,45.237742,-93.6544085,7044
Albertville,324,Albertville,1,AL,Alabama,Marshall,35951 35950,34.2675937,-86.2088669,21160
Albertville,325,Albertville,55,WI,Wisconsin,Chippewa,54730,44.9599608,-91.6004433,
Albia,326,Albia,19,IA,Iowa,Monroe,52531,41.0266746,-92.8057514,3766
Albin,327,Albin,56,WY,Wyoming,Laramie,82050,41.4177559,-104.0982866,181
Albin,328,Albin,28,MS,Mississippi,Tallahatchie,38966,33.9134472,-90.3298123,
Albion,329,Albion,42,PA,Pennsylvania,Erie,16401 16475,41.8906112,-80.3664542,1516
Albion,330,Albion,26,MI,Michigan,Calhoun,49224,42.243097,-84.7530304,8616
Albion,331,Albion,36,NY,New York,Orleans,14411,43.2464477,-78.193632,6056
Albion,332,Albion,19,IA,Iowa,Marshall,50005,42.1124866,-92.9885339,505
Albion,333,Albion,31,NE,Nebraska,Boone,68620,41.6908444,-98.0036724,1650
Albion,334,Albion,17,IL,Illinois,Edwards,62806,38.3775484,-88.0561465,1988
Albion,335,Albion,18,IN,Indiana,Noble,46701,41.3956043,-85.4244241,2349
Albion,336,Albion,16,ID,Idaho,Cassia,83311,42.4126885,-113.578063,267
Albion,337,Albion,53,WA,Washington,Whitman,99163 99102,46.7909974,-117.2504529,579
Albion,338,Albion,40,OK,Oklahoma,Pushmataha,74521,34.6668259,-95.12374439,106
Albion,339,Albion,6,CA,California,Mendocino,95410,39.2235117,-123.7686251,168
Albion,340,Albion,23,ME,Maine,Kennebec,4910,44.5322902,-69.4425424,
Albion,341,Albion,30,MT,Montana,Carter,59311,45.1872104,-104.2768917,
Albion,342,Albion,34,NJ,New Jersey,Camden,8009,39.7787261,-74.9548875,
Albion,343,Albion,48,TX,Texas,Red River,75426,33.8589967,-95.0307803,
Albion,344,Albion,55,WI,Wisconsin,Dane,53534,42.8794488,-89.0698346,
Alborn,345,Alborn,27,MN,Minnesota,Saint Louis,55702,46.972996,-92.5760257,
Albright,346,Albright,54,WV,West Virginia,Preston,26519,39.4939772,-79.6428302,299
Albrightsville,347,Albrightsville,42,PA,Pennsylvania,Carbon,18210,41.0145319,-75.6010222,202
Albuquerque,348,Albuquerque,35,NM,New Mexico,Bernalillo,87123 87121 87112 87113 87110 87111 87116 87114 87109 87108 87102 87105 87104 87107 87106 87120 87101 87103 87115 87119 87125 87131 87151 87153 87154 87158 87176 87181 87184 87185 87187 87190 87191 87192 87193 87194 87195 87196 87197 87198 87199,35.0844909,-106.6511367,545852
Alburg,349,Alburg,50,VT,Vermont,Grand Isle,5440,44.9750399,-73.3001312,497
Alburnett,350,Alburnett,19,IA,Iowa,Linn,52202,42.1483285,-91.6185065,673
Alburtis,351,Alburtis,42,PA,Pennsylvania,Lehigh,18011,40.5109298,-75.6029654,2361
Alcalde,352,Alcalde,35,NM,New Mexico,Rio Arriba,87511,36.0889116,-106.053634,285
Alcan,353,Alcan,2,AK,Alaska,Southeast Fairbanks,99764,62.7230556,-141.1880556,
Alcester,354,Alcester,46,SD,South Dakota,Union,57001,43.0213783,-96.6308708,807
Alco,355,Alco,5,AR,Arkansas,Stone,72680,35.8875749,-92.3671022,
Alcoa,356,Alcoa,47,TN,Tennessee,Blount,37701 37777 37804,35.7895271,-83.9737935,8449
Alcoa Center,357,Alcoa Center,42,PA,Pennsylvania,Westmoreland,15068,40.5384,-79.6450454,
Alcolu,358,Alcolu,45,SC,South Carolina,Clarendon,29001,33.7509954,-80.2142456,429
Alcoma,359,Alcoma,12,FL,Florida,Polk,33898,27.8950239,-81.4822964,
Alcova,360,Alcova,56,WY,Wyoming,Natrona,82620,42.5521842,-106.7164296,76
Alda,361,Alda,31,NE,Nebraska,Hall,68810,40.8711238,-98.4681219,642
Aldan,362,Aldan,42,PA,Pennsylvania,Delaware,19018,39.9215014,-75.2879632,4152
Alden,363,Alden,36,NY,New York,Erie,14004,42.9000596,-78.4919671,2605
Alden,364,Alden,27,MN,Minnesota,Freeborn,56009,43.6702334,-93.5760513,661
Alden,365,Alden,19,IA,Iowa,Hardin,50006,42.5202571,-93.3760389,787
Alden,366,Alden,20,KS,Kansas,Rice,67512,38.2422335,-98.3120105,148
Alden,367,Alden,26,MI,Michigan,Antrim,49612,44.8811151,-85.2756185,125
Alden,368,Alden,40,OK,Oklahoma,Caddo,73015,34.9792867,-98.60912219,
Alden Bridge,369,Alden Bridge,22,LA,Louisiana,Bossier,71006,32.7751427,-93.720178,
Alder,370,Alder,30,MT,Montana,Madison,59749 59710,45.3238132,-112.1072095,103
Alder,371,Alder,53,WA,Washington,Pierce,98328,46.8003829,-122.2901126,227
Alder Creek,372,Alder Creek,36,NY,New York,Oneida,13301,43.4234022,-75.2279451,
Alderdale,373,Alderdale,53,WA,Washington,Klickitat,99356,45.8348539,-119.9208683,
Alderley,374,Alderley,55,WI,Wisconsin,Dodge,53066,43.217504,-88.4498205,
Alderpoint,375,Alderpoint,6,CA,California,Humboldt,95511,40.1762567,-123.6116952,186
Alderson,376,Alderson,54,WV,West Virginia,Greenbrier,24910,37.725954,-80.6420237,1184
Alderson,377,Alderson,40,OK,Oklahoma,Pittsburg,74522 74501,34.9040447,-95.71571479,304
Alderwood Manor,378,Alderwood Manor,53,WA,Washington,Snohomish,98036,47.8220414,-122.2820746,8442
Aldine,379,Aldine,48,TX,Texas,Harris,77060 77037 77039,29.932445,-95.3802149,15869
Aldora,380,Aldora,13,GA,Georgia,Lamar,30204,33.0520707,-84.1757503,103
Aldrich,381,Aldrich,27,MN,Minnesota,Wadena,56434,46.3763513,-94.9366889,48
Aldrich,382,Aldrich,29,MO,Missouri,Polk,65601,37.5475408,-93.5546465,80
Aledo,383,Aledo,17,IL,Illinois,Mercer,61231,41.1997568,-90.7493063,3640
Aledo,384,Aledo,48,TX,Texas,Parker,76008,32.6959643,-97.6022471,2716
Aleknagik,385,Aleknagik,2,AK,Alaska,Dillingham,99555 99576,59.2730556,-158.6177778,219
Alex,386,Alex,40,OK,Oklahoma,Grady,73011 73002 73067,34.9187395,-97.80243239,550
Alexander,387,Alexander,38,ND,North Dakota,McKenzie,58831,47.8430756,-103.642698,223
Alexander,388,Alexander,36,NY,New York,Genesee,14005,42.9011711,-78.2566834,509
Alexander,389,Alexander,19,IA,Iowa,Franklin,50420,42.8058039,-93.4765943,175
Alexander,390,Alexander,20,KS,Kansas,Rush,67513,38.4694588,-99.5531697,65
Alexander,391,Alexander,5,AR,Arkansas,Pulaski,72002,34.6295373,-92.4412674,2901
Alexander,392,Alexander,13,GA,Georgia,Burke,30830,33.0220988,-81.8767822,
Alexander,393,Alexander,23,ME,Maine,Washington,4694,45.0886862,-67.4683278,
Alexander,394,Alexander,48,TX,Texas,Erath,76446,32.0590335,-98.2061509,
Alexander,395,Alexander,54,WV,West Virginia,Upshur,26218,38.7828816,-80.2225791,
Alexander City,396,Alexander City,1,AL,Alabama,Tallapoosa,35010 35011,32.944012,-85.9538532,14875
Alexander Mills,397,Alexander Mills,37,NC,North Carolina,Rutherford,28043,35.3106771,-81.858714,
Alexandria,398,Alexandria,42,PA,Pennsylvania,Huntingdon,16611,40.5564586,-78.0977847,346
Alexandria,399,Alexandria,46,SD,South Dakota,Hanson,57311,43.653592,-97.7828482,615
Alexandria,400,Alexandria,51,VA,Virginia,Alexandria (city),22302 22301 22304 22305 22311 22314 20598 22313 22320 22331 22332 22333 22334,38.8048356,-77.0469214,139966
Alexandria,401,Alexandria,27,MN,Minnesota,Douglas,56308,45.8852397,-95.3775379,11070
Alexandria,402,Alexandria,29,MO,Missouri,Clark,63430,40.3594887,-91.455432,159
Alexandria,403,Alexandria,18,IN,Indiana,Madison,46001,40.2628184,-85.675809,5145
Alexandria,404,Alexandria,31,NE,Nebraska,Thayer,68303,40.2452794,-97.3892076,177
Alexandria,405,Alexandria,39,OH,Ohio,Licking,43001,40.0889524,-82.6123872,517
Alexandria,406,Alexandria,21,KY,Kentucky,Campbell,41001,38.9595078,-84.3879946,8477
Alexandria,407,Alexandria,1,AL,Alabama,Calhoun,36265 36250,33.7739892,-85.885523,3917
Alexandria,408,Alexandria,22,LA,Louisiana,Rapides,71302 71303 71301 71306 71307 71309 71315,31.3112936,-92.4451371,47723
Alexandria,409,Alexandria,47,TN,Tennessee,DeKalb,37012,36.0775587,-86.0333222,966
Alexandria,410,Alexandria,33,NH,New Hampshire,Grafton,3222,43.6159066,-71.8284142,
Alexandria Bay,411,Alexandria Bay,36,NY,New York,Jefferson,13607,44.3358836,-75.9177309,1078
Alexis,412,Alexis,17,IL,Illinois,Warren,61412,41.0633703,-90.5559675,831
Alfalfa,413,Alfalfa,41,OR,Oregon,Deschutes,97701,44.0773433,-121.0169654,
Alfalfa,414,Alfalfa,40,OK,Oklahoma,Caddo,73015,35.222893,-98.63106869,
Alfarata,415,Alfarata,42,PA,Pennsylvania,Mifflin,17044 17841,40.6625726,-77.4569371,149
Alford,416,Alford,12,FL,Florida,Jackson,32420,30.6938049,-85.3921505,489
Alford,417,Alford,25,MA,Massachusetts,Berkshire,1230,42.2356442,-73.4134456,
Alfordsville,418,Alfordsville,18,IN,Indiana,Daviess,47553,38.5606067,-86.9483354,101
Alfred,419,Alfred,36,NY,New York,Allegany,14802 14803,42.2542366,-77.7905509,4174
Alfred,420,Alfred,48,TX,Texas,Jim Wells,78332,27.8805767,-97.9847231,91
Alfred,421,Alfred,23,ME,Maine,York,4002,43.476471,-70.7183902,
Alfred,422,Alfred,38,ND,North Dakota,LaMoure,58454,46.6030326,-98.9992751,
Alger,423,Alger,39,OH,Ohio,Hardin,45812,40.7061631,-83.8438267,860
Alger,424,Alger,53,WA,Washington,Skagit,98229 98233 98232 98284,48.6198313,-122.3412734,403
Algerita,425,Algerita,48,TX,Texas,San Saba,76877,31.2279446,-98.8531003,
Algoa,426,Algoa,48,TX,Texas,Galveston,77511,29.4024576,-95.169376,
Algodones,427,Algodones,35,NM,New Mexico,Sandoval,87001,35.3805931,-106.4791925,814
Algoma,428,Algoma,55,WI,Wisconsin,Kewaunee,54201,44.6088884,-87.4325891,3167
Algoma,429,Algoma,28,MS,Mississippi,Pontotoc,38863 38820,34.1762179,-89.0311739,590
Algoma,430,Algoma,16,ID,Idaho,Bonner,83860,48.1968621,-116.5721375,
Algona,431,Algona,19,IA,Iowa,Kossuth,50511,43.0699663,-94.233019,5560
Algona,432,Algona,53,WA,Washington,King,98001 98047,47.2789896,-122.2520647,3014
Algonac,433,Algonac,26,MI,Michigan,Saint Clair,48001,42.6183675,-82.531018,4110
Algonquin,434,Algonquin,17,IL,Illinois,McHenry,60102,42.1655801,-88.2942493,30046
Algood,435,Algood,47,TN,Tennessee,Putnam,38506,36.1958946,-85.4485849,3495
Alhambra,436,Alhambra,17,IL,Illinois,Madison,62001,38.88838,-89.7314813,681
Alhambra,437,Alhambra,6,CA,California,Los Angeles,91803 91801 91802 91804 91896 91899,34.095287,-118.1270146,83089
Ali Chuk,438,Ali Chuk,4,AZ,Arizona,Pima,85321,31.8150745,-112.5568109,161
Ali Chukson,439,Ali Chukson,4,AZ,Arizona,Pima,85634,31.9136888,-111.7992876,132
Ali Molina,440,Ali Molina,4,AZ,Arizona,Pima,85634,31.9000783,-111.7742868,71
Alianza,441,Alianza,72,PR,Puerto Rico,Camuy,627,18.4516123,-66.85351,2569
Alice,442,Alice,38,ND,North Dakota,Cass,58027 58031,46.7619199,-97.5559299,40
Alice,443,Alice,48,TX,Texas,Jim Wells,78332 78333,27.7522487,-98.0697249,19104
Aliceville,444,Aliceville,1,AL,Alabama,Pickens,35442,33.1295681,-88.1514166,2486
Aliceville,445,Aliceville,20,KS,Kansas,Coffey,66093,38.1544693,-95.5519282,
Alicia,446,Alicia,5,AR,Arkansas,Lawrence,72410,35.8931295,-91.0829015,124
Aline,447,Aline,40,OK,Oklahoma,Alfalfa,73716,36.5137026,-98.47274899,207
Aliquippa,448,Aliquippa,42,PA,Pennsylvania,Beaver,15001,40.6367335,-80.2400606,9438
Alire,449,Alire,35,NM,New Mexico,Rio Arriba,87518,36.4764052,-106.580868,
Aliso Viejo,450,Aliso Viejo,6,CA,California,Orange,92656,33.565038,-117.727116,47823
Alix,451,Alix,5,AR,Arkansas,Franklin,72821,35.4248078,-93.7304719,
Alkabo,452,Alkabo,38,ND,North Dakota,Divide,58845,48.8628073,-103.8902069,
Allagash,453,Allagash,23,ME,Maine,Aroostook,4774,47.0839241,-69.1008736,
Allakaket,454,Allakaket,2,AK,Alaska,Yukon-Koyukuk,99720,66.5655556,-152.6455556,105
Allamuchy,455,Allamuchy,34,NJ,New Jersey,Warren,07840 07820,40.921765,-74.8101665,78
Allandale,456,Allandale,12,FL,Florida,Volusia,32127,29.1216502,-80.9764436,
Allardt,457,Allardt,47,TN,Tennessee,Fentress,38556,36.3809044,-84.8843918,634
Alleene,458,Alleene,5,AR,Arkansas,Little River,71820,33.7701178,-94.2604778,
Allegan,459,Allegan,26,MI,Michigan,Allegan,49010,42.5291989,-85.8553031,4998
Allegany,460,Allegany,36,NY,New York,Cattaraugus,14706,42.0900647,-78.4941887,1816
Allegany,461,Allegany,41,OR,Oregon,Coos,97420,43.4259469,-124.0323266,
Alleghany,462,Alleghany,6,CA,California,Sierra,95910,39.4696185,-120.843279,58
Alleghany,463,Alleghany,51,VA,Virginia,Alleghany,24426,37.7473446,-80.2403456,
Allegre,464,Allegre,21,KY,Kentucky,Todd,42220,36.9286542,-87.2172226,
Alleman,465,Alleman,19,IA,Iowa,Polk,50007 50244,41.8199875,-93.611607,432
Allen,466,Allen,46,SD,South Dakota,Bennett,57714,43.2808283,-101.9243185,420
Allen,467,Allen,20,KS,Kansas,Lyon,66833,38.6561191,-96.1697173,177
Allen,468,Allen,31,NE,Nebraska,Dixon,68710,42.4163878,-96.8453182,377
Allen,469,Allen,26,MI,Michigan,Hillsdale,49227,41.9569915,-84.7677394,191
Allen,470,Allen,21,KY,Kentucky,Floyd,41601,37.6118873,-82.7291758,193
Allen,471,Allen,48,TX,Texas,Collin,75002 75013,33.1031744,-96.6705503,84246
Allen,472,Allen,40,OK,Oklahoma,Pontotoc,74825,34.882924,-96.43629059,932
Allen,473,Allen,24,MD,Maryland,Wicomico,21810,38.2873423,-75.6879825,210
Allen,474,Allen,22,LA,Louisiana,Natchitoches,71469,31.8354411,-93.2885038,
Allen Park,475,Allen Park,26,MI,Michigan,Wayne,48101,42.2575385,-83.2110375,28210
Allendale,476,Allendale,34,NJ,New Jersey,Bergen,7401,41.0414858,-74.129032,6505
Allendale,477,Allendale,26,MI,Michigan,Ottawa,49460 49401,42.9722455,-85.9536535,17579
Allendale,478,Allendale,29,MO,Missouri,Worth,64420,40.4855492,-94.2885672,53
Allendale,479,Allendale,17,IL,Illinois,Wabash,62410,38.5267143,-87.7097495,475
Allendale,480,Allendale,45,SC,South Carolina,Allendale,29810,33.0079345,-81.3084405,3482
Allendale,481,Allendale,6,CA,California,Solano,95688,38.4446306,-121.943022,1506
Allendale,482,Allendale,56,WY,Wyoming,Natrona,82601,42.8146871,-106.3105807,
Allenfarm,483,Allenfarm,48,TX,Texas,Brazos,77868,30.3993738,-96.2438496,
Allenhurst,484,Allenhurst,34,NJ,New Jersey,Monmouth,7711,40.2362237,-74.0006926,496
Allenhurst,485,Allenhurst,13,GA,Georgia,Liberty,31301 31313,31.7841014,-81.6076117,695
Allenport,486,Allenport,42,PA,Pennsylvania,Washington,15412,40.0981287,-79.8489347,537
Allenport,487,Allenport,42,PA,Pennsylvania,Huntingdon,17066,40.3736889,-77.8699972,648
Allenspark,488,Allenspark,8,CO,Colorado,Boulder,80540 80510,40.1944294,-105.5255549,528
Allensville,489,Allensville,21,KY,Kentucky,Todd,42204,36.7167081,-87.0661104,157
Allensville,490,Allensville,42,PA,Pennsylvania,Mifflin,17002,40.5359062,-77.8169407,503
Allensville,491,Allensville,39,OH,Ohio,Vinton,45651,39.2725686,-82.6068295,
Allensworth,492,Allensworth,6,CA,California,Tulare,93219,35.8635651,-119.3890044,471
Allenton,493,Allenton,55,WI,Wisconsin,Washington,53002,43.4205543,-88.3409305,823
Allentown,494,Allentown,42,PA,Pennsylvania,Lehigh,18105 18104 18101 18103 18102 18109,40.6084305,-75.4901833,118032
Allentown,495,Allentown,34,NJ,New Jersey,Monmouth,8501,40.1778887,-74.5834887,1828
Allentown,496,Allentown,13,GA,Georgia,Wilkinson,31065 31003 31017,32.5932119,-83.2257127,169
Allentown,497,Allentown,12,FL,Florida,Santa Rosa,32570 32565,30.7626889,-87.0421883,894
Allentown,498,Allentown,53,WA,Washington,King,98178,47.4942659,-122.2762343,
Allenville,499,Allenville,17,IL,Illinois,Moultrie,61951,39.5555892,-88.5297779,148
Allenville,500,Allenville,29,MO,Missouri,Cape Girardeau,63740,37.2217192,-89.7575929,116
Allenville,501,Allenville,55,WI,Wisconsin,Winnebago,54904,44.133039,-88.6189998,
Allenwood,502,Allenwood,34,NJ,New Jersey,Monmouth,07719 08720 08724,40.1415033,-74.0998616,925
Allenwood,503,Allenwood,42,PA,Pennsylvania,Union,17810,41.1075825,-76.8982974,321
Allerton,504,Allerton,19,IA,Iowa,Wayne,50008,40.7063954,-93.3652135,501
Allerton,505,Allerton,17,IL,Illinois,Vermilion,61810,39.9161024,-87.9352579,291
Alleyton,506,Alleyton,48,TX,Texas,Colorado,78935,29.7066234,-96.4863586,
Allgood,507,Allgood,1,AL,Alabama,Blount,35013 35121,33.9120429,-86.5094315,622
Alliance,508,Alliance,39,OH,Ohio,Stark,44601,40.9153362,-81.1059309,22322
Alliance,509,Alliance,31,NE,Nebraska,Box Butte,69301,42.1016344,-102.872145,8491
Alliance,510,Alliance,37,NC,North Carolina,Pamlico,28515 28529 28509,35.1448881,-76.8021556,776
Alliance,511,Alliance,12,FL,Florida,Jackson,32448,30.6099162,-85.1135339,
Alligator,512,Alligator,28,MS,Mississippi,Bolivar,38720,34.0895533,-90.7195453,208
Allison,513,Allison,19,IA,Iowa,Butler,50602,42.7527548,-92.7951945,1029
Allison,514,Allison,42,PA,Pennsylvania,Fayette,15413,39.9889639,-79.8647684,625
Allison,515,Allison,8,CO,Colorado,La Plata,81137,37.0244493,-107.4881059,
Allison,516,Allison,35,NM,New Mexico,McKinley,87301,35.5241893,-108.7850853,
Allison,517,Allison,48,TX,Texas,Wheeler,79003,35.6058803,-100.1006736,
Allison Gap,518,Allison Gap,51,VA,Virginia,Smyth,24370,36.8942807,-81.7767859,
Allison Park,519,Allison Park,42,PA,Pennsylvania,Allegheny,15101 15091,40.5595124,-79.9586651,21552
Allisonia,520,Allisonia,51,VA,Virginia,Pulaski,24347,36.9392893,-80.7361807,117
Allons,521,Allons,47,TN,Tennessee,Overton,38541,36.4420071,-85.3446879,
Allouez,522,Allouez,55,WI,Wisconsin,Brown,54307 54301,44.4774923,-88.0162144,13975
Alloway,523,Alloway,34,NJ,New Jersey,Salem,08079 08001 08098,39.560947,-75.3624151,1402
Allport,524,Allport,5,AR,Arkansas,Lonoke,72072 72046,34.5420393,-91.7840227,115
Allport,525,Allport,42,PA,Pennsylvania,Clearfield,16858 16821,40.9670014,-78.2014014,264
Allyn,526,Allyn,53,WA,Washington,Mason,98524,47.3856501,-122.8276415,1963
Alma,527,Alma,31,NE,Nebraska,Harlan,68920,40.0975108,-99.3620427,1133
Alma,528,Alma,55,WI,Wisconsin,Buffalo,54622 54610,44.3199654,-91.9148839,781
Alma,529,Alma,26,MI,Michigan,Gratiot,48801,43.3789199,-84.6597274,9383
Alma,530,Alma,29,MO,Missouri,Lafayette,64001,39.0952954,-93.5452125,402
Alma,531,Alma,20,KS,Kansas,Wabaunsee,66401,39.0166657,-96.2891624,832
Alma,532,Alma,17,IL,Illinois,Marion,62807,38.7217147,-88.9092242,320
Alma,533,Alma,5,AR,Arkansas,Crawford,72921,35.4778653,-94.2218752,5419
Alma,534,Alma,13,GA,Georgia,Bacon,31510,31.5393701,-82.4623557,3466
Alma,535,Alma,8,CO,Colorado,Park,80420,39.2838783,-106.0627967,270
Alma,536,Alma,48,TX,Texas,Ellis,75119,32.2854238,-96.5460985,331
Alma,537,Alma,36,NY,New York,Allegany,14708,42.0125667,-78.0577834,
Alma Center,538,Alma Center,55,WI,Wisconsin,Jackson,54611,44.4371839,-90.911258,503
Almanor,539,Almanor,6,CA,California,Plumas,95923,40.2173857,-121.1741296,0
Almedia,540,Almedia,42,PA,Pennsylvania,Columbia,17815,41.0145307,-76.381053,1078
Almelund,541,Almelund,27,MN,Minnesota,Chisago,55012,45.49135,-92.7854919,
Almena,542,Almena,55,WI,Wisconsin,Barron,54805,45.4169018,-92.0329578,677
Almena,543,Almena,20,KS,Kansas,Norton,67622,39.8922294,-99.707058,408
Almeria,544,Almeria,31,NE,Nebraska,Loup,68879,41.8258371,-99.5220576,
Almira,545,Almira,53,WA,Washington,Lincoln,99103,47.7109823,-118.9408459,284
Almo,546,Almo,16,ID,Idaho,Cassia,83312,42.1001924,-113.6336192,
Almo,547,Almo,21,KY,Kentucky,Calloway,42020,36.6947773,-88.2783694,
Almon,548,Almon,13,GA,Georgia,Newton,30014,33.6192798,-83.92213,
Almon,549,Almon,55,WI,Wisconsin,Shawano,54499,44.8941392,-89.0356652,
Almond,550,Almond,55,WI,Wisconsin,Portage,54909,44.2588628,-89.4070628,448
Almond,551,Almond,36,NY,New York,Allegany,14804 14843,42.3222916,-77.738327,466
Almond,552,Almond,5,AR,Arkansas,Cleburne,72550,35.6959109,-91.7984762,
Almond,553,Almond,37,NC,North Carolina,Swain,28713,35.3698153,-83.565164,
Almont,554,Almont,38,ND,North Dakota,Morton,58520,46.7252795,-101.5026443,122
Almont,555,Almont,26,MI,Michigan,Lapeer,48003,42.9205842,-83.0449348,2674
Almont,556,Almont,8,CO,Colorado,Gunnison,81210,38.6647149,-106.8461506,
Almonte,557,Almonte,6,CA,California,Marin,94941,37.8899262,-122.5249749,
Almota,558,Almota,53,WA,Washington,Whitman,99111,46.7029373,-117.4693525,
Almy,559,Almy,56,WY,Wyoming,Uinta,82930,41.3316124,-111.0046287,
Almyra,560,Almyra,5,AR,Arkansas,Arkansas,72003,34.4062094,-91.4095682,283
Alna,561,Alna,23,ME,Maine,Lincoln,4535,44.1061869,-69.6036567,
Alnwick,562,Alnwick,47,TN,Tennessee,Blount,37801,35.7481373,-84.0376846,
Aloe,563,Aloe,48,TX,Texas,Victoria,77905,28.7666576,-97.0760994,
Aloha,564,Aloha,41,OR,Oregon,Washington,97007 97006 97003,45.4942838,-122.8670454,49425
Aloha,565,Aloha,22,LA,Louisiana,Grant,71417,31.5832265,-92.7723743,
Alorton,566,Alorton,17,IL,Illinois,Saint Clair,62207 62205,38.589773,-90.1201087,2002
Alpaugh,567,Alpaugh,6,CA,California,Tulare,93201,35.8877316,-119.4873422,1026
Alpena,568,Alpena,46,SD,South Dakota,Jerauld,57312,44.1813767,-98.365646,286
Alpena,569,Alpena,26,MI,Michigan,Alpena,49707,45.0616794,-83.4327528,10483
Alpena,570,Alpena,5,AR,Arkansas,Boone,72611,36.2947919,-93.2921262,392
Alpha,571,Alpha,34,NJ,New Jersey,Warren,8865,40.6670439,-75.1573972,2369
Alpha,572,Alpha,27,MN,Minnesota,Jackson,56111,43.6388459,-94.8708195,116
Alpha,573,Alpha,26,MI,Michigan,Iron,49920 49902,46.0438421,-88.3770789,145
